	direccion	lat	lon
0	Guemes 4200, Palermo Soho - Palermo, Argentina	-34.5846549	-58.4195719
0	Scalabrini Ortiz Raul 2800, Barrio Norte, Argentina	-33.3496499	-60.24316
0	Laferrere Gregorio De 1200, Caballito, Argentina	null	null
0	Juan B Alberdi 500, Caballito, Argentina	-34.6231099	-58.43443
0	Manzanares 1900, Nunez, Argentina	-34.5448411648649	-58.4640821243243
0	Pi Y Margall 200, Boca, Argentina	-34.6269094	-58.3652449
0	Habana 4300, Villa Devoto, Argentina	-34.6000809	-58.5167069
0	Quintana 4500, Saavedra, Argentina	-34.5455739	-58.4797429
0	Avda. Corrientes 800, Centro / Microcentro, Argentina	-31.42078	-64.18091
0	Pje. El Maestro 0, Caballito, Argentina	-34.61728	-58.43092
0	Av. San Juan 3500, Boedo, Argentina	-34.6264242	-58.4228235
0	Maure 3100, Colegiales, Argentina	-34.5776319	-58.4470199
0	Aristobulo Del Valle 1700, Barracas, Argentina	-34.6363769	-58.3748439
0	Avenida Santa Fe 1900, Barrio Norte, Argentina	-34.5959005	-58.3946037
0	Avenida Olazabal 4200, Belgrano, Argentina	-34.5678066	-58.4710404
0	Malabia 1100, Villa Crespo, Argentina	-34.6014998	-58.4427996
0	Ciudad De La Paz 3400, Nunez, Argentina	-34.5516493	-58.4678542
0	Avenida Raul Scalabrini Ortiz 2000, Palermo Soho - Palermo, Argentina	-34.5886159	-58.4216719
0	Avenida De Mayo 1200, Monserrat, Argentina	-34.6093361	-58.3835147
0	Arcos 1700, Palermo, Argentina	-34.56743	-58.44672
0	Av Libertador 1100, Recoleta, Argentina	-34.5860326	-58.3873059
0	O Gorman 300, Puerto Madero, Argentina	-34.62123	-58.36118
0	Vuelta De Obligado 1500, Belgrano, Argentina	-34.5664128	-58.4501946
0	Del Pino, Virrey 2200, Belgrano, Argentina	-34.56509	-58.4495954
0	Hernandez, Jose 2000, Belgrano, Argentina	-34.9918411	-61.0323577
0	O Higgins 1600, Belgrano, Argentina	-34.5647414	-58.4489416
0	Loreto, Virrey 2600, Belgrano, Argentina	-28.30323	-64.18273
0	Santa Fe Av. 3300, Palermo, Argentina	-34.58823	-58.41146
0	Quesada 2100, Nunez, Argentina	-34.5539286	-58.4592484
0	Cabildo, Avda. 1500, Belgrano, Argentina	-38.9714557	-68.0550264
0	Del Barco Centenera 500, Caballito, Argentina	-34.6276562	-58.4402973
0	Garcia, Teodoro 2300, Belgrano, Argentina	-31.25492	-61.48333
0	O Higgins 2200, Belgrano, Argentina	-34.5591143	-58.4538071
0	Cabildo, Avda. 1100, Belgrano, Argentina	-38.9714557	-68.0550264
0	Hernandez, Jose 1700, Belgrano, Argentina	-34.9918411	-61.0323577
0	Hernandez, Jose 2300, Belgrano, Argentina	-34.9918411	-61.0323577
0	Arredondo, Virrey 2200, Belgrano, Argentina	-34.56509	-58.4495954
0	Bravo, Mario 600, Almagro, Argentina	-34.6868353	-58.6782734
0	Del Libertador, Avda. 7700, Nunez, Argentina	-34.5435773	-58.4612844
0	Arredondo, Virrey 2500, Belgrano, Argentina	-32.80918	-61.385
0	Cabildo, Avda. 3000, Belgrano, Argentina	-38.4839	-61.88682
0	Elcano 2900, Belgrano, Argentina	-34.5685021	-58.4575677
0	Garcia, Teodoro 2200, Belgrano, Argentina	-32.74674	-60.73559
0	Roosevelt, Franklin 1500, Belgrano, Argentina	-34.55963	-58.46406
0	Del Pino, Virrey 2700, Belgrano, Argentina	-34.56543	-58.45066
0	O Higgins 2500, Belgrano, Argentina	-34.5561999	-58.45616
0	Rivadavia, Av. 3200, Balvanera, Argentina	-34.61061	-58.41162
0	Del Pino, Virrey 2000, Belgrano, Argentina	-34.5640221	-58.4478107
0	Marchi 200, Belgrano, Argentina	-32.4657412	-61.5718716
0	Congreso, Avda. 1700, Nunez, Argentina	-34.5549488	-58.4631899
0	Peron, Juan D., Pte. 1400, Centro / Microcentro, Argentina	null	null
0	Roosevelt, Franklin 2600, Belgrano, Argentina	-34.5587309	-58.4621876
0	Cordoba, Avda. 5500, Palermo, Argentina	-31.37627	-64.14887
0	Gorriti 4200, Palermo, Argentina	-34.594972	-58.4235758
0	Del Pino, Virrey 1800, Belgrano, Argentina	-34.5629916	-58.4459894
0	Manuel Artigas 6200, Mataderos, Argentina	-34.6520799	-58.5050159
0	Lacroze, Federico, Av. 1800, Belgrano, Argentina	null	null
0	Congreso, Avda. 2200, Belgrano, Argentina	-34.5544336	-58.4601747
0	Garcia, Teodoro 1700, Belgrano, Argentina	null	null
0	Lacroze, Federico, Av. 2700, Belgrano, Argentina	-33.89255	-60.5821
0	Sucre, Antonio J. De 1900, Belgrano, Argentina	-34.5612325	-58.4502517
0	Arredondo, Virrey 2300, Belgrano, Argentina	-34.5662473	-58.4499867
0	Loreto, Virrey 2400, Belgrano, Argentina	-34.5661879	-58.4521183
0	Loreto, Virrey 2200, Belgrano, Argentina	-34.56509	-58.4495954
0	Pedraza, Manuela 3600, Coghlan, Argentina	-34.55731	-58.47668
0	Heredia 1300, Belgrano, Argentina	null	null
0	Campos, Luis Maria 1200, Belgrano, Argentina	-34.56246	-58.44409
0	Soldado De La Independencia 600, Belgrano, Argentina	-34.5630455	-58.4419194
0	Zabala 1600, Belgrano, Argentina	-34.5653577	-58.4455331
0	Avenida Juan B Justo 6700, Floresta, Argentina	-34.62521	-58.48577
0	Venezuela 1300, Monserrat, Argentina	-34.6145829	-58.3843769
0	Otamendi 400, Caballito, Argentina	-34.6122184	-58.4331606
0	General Guillermo Miller 3600, Saavedra, Argentina	-34.5606092	-58.4900799
0	Lavalle 600, Centro / Microcentro, Argentina	null	null
0	Pedro Ignacio Ribera 5200, Villa Urquiza, Argentina	-34.57271	-58.48943
0	Sanchez De Bustamante 2200, Barrio Norte, Argentina	-34.5872153	-58.4056477
0	Virrey Ceballos 500, Monserrat, Argentina	-34.6145799	-58.38892
0	Dr. Norberto Quirno Costa 1200, Recoleta, Argentina	-34.59525	-58.40539
0	Martha Salotti 300, Puerto Madero, Argentina	-34.6133804	-58.3607671
0	Av Corrientes 2900, Abasto, Argentina	-34.6045403	-58.4065476
0	Bolivar 300, San Telmo, Argentina	-34.6254806	-58.3726362
0	Bartolome Mitre 1500, San Nicolas, Argentina	-34.6078233	-58.3875831
0	Chacabuco 600, Monserrat, Argentina	-34.6162248	-58.3759847
0	Moldes 2000, Belgrano, Argentina	-34.5648659	-58.4586179
0	Avenida Juan B Justo 5400, Paternal, Argentina	-31.53261	-68.57093
0	Triunvirato 5400, Villa Urquiza, Argentina	-34.5696159	-58.4921399
0	Pasaje Bertres 300, Caballito, Argentina	-34.62463	-58.43837
0	Rivadavia, Av. Al 10200, Villa Luro, Argentina	-34.6387433	-58.5071651
0	Aconcagua 5800, Liniers, Argentina	-34.6458987	-58.5052345
0	Ravinani 1400, Palermo, Argentina	-34.5844999	-58.4427381
0	J.f. Segui 4500, Palermo Chico - Palermo, Argentina	null	null
0	Araoz Al 2600, Palermo, Argentina	-34.5851604	-58.4142246
0	Ecuador 1400, Recoleta, Argentina	-34.5942009	-58.4037739
0	Santiago Del Estero 1100, Constitucion, Argentina	-34.6209369	-58.3842039
0	Bucarelli 1200, Villa Urquiza, Argentina	-34.5742274	-58.489909
0	Tagle 2800, Palermo Chico - Palermo, Argentina	-34.5806718	-58.3983012
0	Caldas 1400, Villa Ortuzar, Argentina	-34.5870219	-58.4652389
0	Holmberg 2100, Villa Urquiza, Argentina	-34.572527	-58.474106
0	Alcorta, F. 3000, Palermo Chico - Palermo, Argentina	null	null
0	Pueyrredon 1700, Barrio Norte, Argentina	-34.5911815	-58.4009313
0	Ecuador 800, Abasto, Argentina	-34.6008279	-58.4068049
0	Salta 1700, Constitucion, Argentina	-34.6277302	-58.3827568
0	Cardoso 100, Floresta, Argentina	null	null
0	Sarandi 200, Balvanera, Argentina	-34.6115646	-58.3946444
0	Honduras 5500, Palermo Hollywood - Palermo, Argentina	-34.585	-58.43531
0	Nazarre 3600, Villa del Parque, Argentina	-34.6045859	-58.4983839
0	Rivadavia, Av. 2500, Once, Argentina	-34.6091966	-58.3908828
0	Diaz Velez Y Esnaola 4500, Caballito, Argentina	-24.23706	-64.88497
0	Emilio Mitre 300, Caballito, Argentina	-34.6251349	-58.4432129
0	Conde 3000, Coghlan, Argentina	-34.5603845	-58.4716071
0	Asuncion 3800, Villa Devoto, Argentina	-34.5994449	-58.5086179
0	Acuna De Figueroa, Fco. 900, Almagro, Argentina	-34.60066	-58.42228
0	Bravo, Mario 100, Almagro, Argentina	-34.6843845	-58.681695
0	Uriburu, Jose Evaristo Correa 1600, Recoleta, Argentina	null	null
0	Ugarte, Manuel 2300, Belgrano, Argentina	-34.5559042	-58.4603364
0	Avda. Suarez 1700, Barracas, Argentina	-34.6388169	-58.3743889
0	Terrero 100, Caballito, Argentina	null	null
0	Viamonte 2200, Balvanera, Argentina	-34.6011399	-58.3984272
0	Av Cordoba 1600, Barrio Norte, Argentina	-34.5996057	-58.3895358
0	Delgado 900, Colegiales, Argentina	-34.5782639	-58.4541509
0	Viamonte 1400, Barrio Norte, Argentina	-34.6006961	-58.3865632
0	Tucuman 2000, Barrio Norte, Argentina	-34.6022336	-58.3953923
0	Aguero 800, Palermo, Argentina	null	null
0	Murguiondo 1400, Mataderos, Argentina	-34.6519319	-58.5072009
0	Orono, Nicasio 2100, Paternal, Argentina	-34.6024965	-58.4612376
0	Rodriguez Pena 600, Barrio Norte, Argentina	-34.6020493	-58.3913681
0	Gascon 800, Palermo Chico - Palermo, Argentina	-34.59458	-58.42289
0	Callao, Avda. 600, Centro / Microcentro, Argentina	null	null
0	Vilela, Cnel. 2900, Belgrano, Argentina	-33.33319	-60.22341
0	O'gorman, Camila 400, Puerto Madero, Argentina	-34.62123	-58.36118
0	Castilla, R. 2800, Palermo Chico - Palermo, Argentina	null	null
0	Tuyu 100, Liniers, Argentina	-34.6403469	-58.5138989
0	Paso 500, Balvanera, Argentina	-34.6035549	-58.4037699
0	Av.belgrano 700, San Telmo, Argentina	null	null
0	Grecia 4700, Nunez, Argentina	-34.5384897	-58.4693535
0	Frias Eustoquio Tte. Gral. 200, Parque Centenario, Argentina	-28.6369137	-65.1231727
0	Entre Sanchez De Bustamante Soler 3335, Palermo Chico - Palermo, Argentina	-34.58273	-58.40183
0	Entre S De Bustamante Soler 3335, Recoleta, Argentina	-34.59587	-58.41205
0	Jose Cubas 3100, Villa Pueyrredon, Argentina	-34.5902248	-58.5026091
0	Sanchez De Bustamante Soler 3335, Recoleta, Argentina	-34.59587	-58.41205
0	Avenida Segurola 700, Floresta, Argentina	-34.62766	-58.49028
0	Honduras 5100, Palermo, Argentina	-34.5881813	-58.4311171
0	Reconquista 536-8, Centro / Microcentro, Argentina	null	null
0	Doctor Romulo Naon 3500, Saavedra, Argentina	-34.55368	-58.48353
0	Rep Arabe Siria 2659 2600, Palermo Chico - Palermo, Argentina	-34.58356	-58.41574
0	Estados Unidos 2700, San Cristobal, Argentina	-34.6199339	-58.4030329
0	Av Nazca 1700, Villa del Parque, Argentina	-34.5991072	-58.491521
0	Ferrari 200, Parque Centenario, Argentina	null	null
0	Av. Luis Maria Campos 400, Las Canitas, Argentina	-34.5728210983272	-58.4334645713166
0	Cervino 3900, Palermo Chico - Palermo, Argentina	-34.5789199	-58.41321
0	Guatemala 5800, Palermo Hollywood - Palermo, Argentina	-34.57888	-58.43389
0	Helguera 3800, Agronomia, Argentina	-34.5945094	-58.4988431
0	Av Montes De Oca 1400, Barracas, Argentina	-34.6434743	-58.3734318
0	Av Regimiento De Patricios 200, Barracas, Argentina	-34.63864	-58.36947
0	Ramallo 3500, Saavedra, Argentina	-34.5471459	-58.4831079
0	Simbron 5900, Villa Real, Argentina	-34.6212919	-58.5273119
0	Urdininea 1700, Villa Urquiza, Argentina	null	null
0	Guamini 4800, Villa Lugano, Argentina	-34.6729848	-58.4963854
0	Avenida Angel Gallardo 1000, Caballito, Argentina	-34.6073288	-58.4455821
0	Enrique Martinez 200 (y S. Dumont), Colegiales, Argentina	-34.5808819	-58.4463113
0	Cordoba 6500, Chacarita, Argentina	-34.5822005	-58.4506484
0	Camarones 1700, Villa del Parque, Argentina	null	null
0	Echeverria 1600, Belgrano, Argentina	-34.558403	-58.4479041
0	Caracas 1200, Flores, Argentina	-34.6168678	-58.4666663
0	Vuelta De Obligado 1100 (e/cespedes Y Aguilar), Belgrano, Argentina	-34.56618	-58.45035
0	Helguera 3900, Villa Devoto, Argentina	null	null
0	Avenida De Los Incas 5200, Villa Urquiza, Argentina	null	null
0	Avenida Estado De Israel 4500, Palermo, Argentina	-34.5988751	-58.4287812
0	Balbin 2600, Belgrano, Argentina	-34.5624557	-58.4659152
0	Vuelta Obligado 1400, Belgrano, Argentina	-34.5667345	-58.4494421
0	Av. Juan Bautista Alberdi 1500, Caballito, Argentina	-34.626088	-58.4489446
0	Beruti 3800, Palermo, Argentina	-34.5842188	-58.4142139
0	Constitucion 1500, Constitucion, Argentina	-34.6249475	-58.3870373
0	Julian Alvarez 2400, Barrio Norte, Argentina	null	null
0	Av. Cordoba 400, Centro / Microcentro, Argentina	null	null
0	Avenida Carabobo 100, Flores, Argentina	-34.6280809	-58.4560065
0	Pringles 950, Almagro, Argentina	-34.6007030979592	-58.4269811530612
0	Marco Sastre 2700, Villa del Parque, Argentina	-34.6021608	-58.4856373
0	Uriburu 100, Balvanera, Argentina	-34.608507	-58.3978058
0	Marcos Sastre 2700, Villa del Parque, Argentina	-34.6021309	-58.4856089
0	Mendoza 4900, Villa Urquiza, Argentina	-34.5757379	-58.4815425
0	Emilio Lamarca 4200, Villa Devoto, Argentina	-34.5959099	-58.5081219
0	Av Olazabal 5400, Villa Urquiza, Argentina	-34.5786029	-58.4893169
0	Ramirez De Velasco 900, Villa Crespo, Argentina	-34.59494	-58.44
0	Del Libertador Av. 8400, Nunez, Argentina	-34.5384311	-58.4654498
0	Belgrano 2600, Balvanera, Argentina	-34.6146708	-58.4028688
0	Aguero 700, Villa Crespo, Argentina	null	null
0	Av. Rivadavia 6200, Caballito, Argentina	-34.6256841	-58.4538397
0	Rivadavia 6200, Caballito, Argentina	-34.6256841	-58.4538397
0	Larrea 0, Congreso, Argentina	null	null
0	Hortiguera 400, Caballito, Argentina	-34.6270449	-58.4454339
0	Lavalle 1500, Centro / Microcentro, Argentina	null	null
0	Virrey Del Pino 2700, Colegiales, Argentina	-34.5680904	-58.4554264
0	Avenida San Martin 2800, Paternal, Argentina	-34.6009759	-58.4725574
0	Arribenos 3800, Nunez, Argentina	-34.5437192	-58.4616535
0	Avenida Rivadavia 3800, Almagro, Argentina	-34.6112401	-58.4195259
0	Avneida Honorio Pueyrredon 400, Caballito, Argentina	-34.6151	-58.44076
0	Gabriela Mistral 4000, Villa Devoto, Argentina	-34.5957764	-58.5152683
0	Junin 600, Barrio Norte, Argentina	-34.6022946	-58.3970676
0	Juan B Alberdi 2100, Flores, Argentina	-38.9506509	-68.2244769
0	Pte Uriburu 600, Barrio Norte, Argentina	null	null
0	Rivera 4500, Villa Urquiza, Argentina	-34.5687039	-58.4814589
0	Ciudad De La Paz Entre Matienzo    Y Jorge Newbery, Palermo, Argentina	-30.94957	-59.79894
0	Sinclair Entre Segui           Y Demaria, Palermo, Argentina	-34.57412	-58.42301
0	Homero 500, Villa Luro, Argentina	-34.6428349	-58.4937469
0	Olazabal Av. 4400, Villa Urquiza, Argentina	-34.5722806	-58.4783267
0	Freire 1700, Belgrano, Argentina	-24.1960962	-65.2931279
0	Libertador Entre Migueletes        Y Zabala, Palermo, Argentina	-34.56545	-58.4358
0	Segurola 1500, Floresta, Argentina	-34.6268599	-58.490901
0	Quintana 0, Barrio Norte, Argentina	-34.5907572	-58.3869076
0	Hipolito Yrigoyen 3500, Almagro, Argentina	-34.6136349	-58.4159919
0	Av. Alvarez Thomas 3100, Villa Urquiza, Argentina	-34.5722789	-58.4824569
0	Avenida Gaona 3000, Flores, Argentina	-34.6172899	-58.46779
0	Quintana Entre Ayacucho Y Roberto M. Ortiz, Barrio Norte, Argentina	null	null
0	Tucuman 1500, Tribunales, Argentina	null	null
0	Eeuu 1500, Monserrat, Argentina	null	null
0	Avenida Francisco Beiro 3300, Villa del Parque, Argentina	-34.59825	-58.49939
0	Virrey Olaguer Y Feliu 3100, Colegiales, Argentina	-34.5730069	-58.4566389
0	Del Libertador, Avda. 5400, Belgrano, Argentina	-34.5623871	-58.4426253
0	Amenabar 3800, Nunez, Argentina	-34.5555788	-58.46503
0	Av Pedro Goyena 1100, Caballito, Argentina	-34.6268759	-58.4430659
0	Avenida Pueyrredon 2300, Recoleta, Argentina	-34.5869937	-58.3964618
0	San Martin 6900, Villa Devoto, Argentina	-34.5919456	-58.5108587
0	Sucre 1500 (av. Libertador), Nunez, Argentina	null	null
0	Jose Maria Gutierrez 2500, Barrio Norte, Argentina	null	null
0	Av. Cabildo Al 1600 (esq. J. Hernandez), Belgrano, Argentina	-34.56642	-58.45164
0	Teniente General Juan Domingo Peron 1500, Centro / Microcentro, Argentina	null	null
0	Oro 2600, Palermo Chico - Palermo, Argentina	null	null
0	Directorio, Av. 1200, Caballito, Argentina	-34.63	-58.44725
0	Saenz Pena, Luis 200, Congreso, Argentina	null	null
0	Carlos Antonio Lopez 3300, Villa Pueyrredon, Argentina	-34.5812002	-58.4961286
0	Araoz 1300, Barrio Norte, Argentina	-24.1880541	-65.3142518
0	Pampa 800, Belgrano, Argentina	-34.5549609	-58.4373932
0	Directorio 1300, Caballito, Argentina	-34.63	-58.44725
0	Avenida Lacarra 700, Parque Avellaneda, Argentina	-34.6507566	-58.4679899
0	Avenida Alvear 1500, Barrio Norte, Argentina	-34.5872773	-58.3898089
0	Marcelo T De Alvear 1400, Recoleta, Argentina	-34.5973057	-58.3961075
0	C/ Amenabar 3800, Nunez, Argentina	-34.5555788	-58.46503
0	Jorge Luis Borges 2600, Palermo, Argentina	-34.5837392	-58.4230372
0	Melincue 3100, Villa del Parque, Argentina	-34.6021419	-58.4926079
0	Pedro Conde 2500, Coghlan, Argentina	-34.56196	-58.47013
0	Angel Pacheco 2700, Villa Urquiza, Argentina	-34.5709348	-58.4861024
0	Murillo 600, Palermo Soho - Palermo, Argentina	null	null
0	Frias 300, Villa Crespo, Argentina	-34.6023109	-58.4347169
0	Gaona 1700, Caballito, Argentina	-34.6106989	-58.4520809
0	Humboltd 800, Villa Crespo, Argentina	-34.5920781	-58.4444339
0	R.dominicana 3300, Barrio Norte, Argentina	-31.74703	-60.50519
0	Eduardo Holmberg 2800, Coghlan, Argentina	null	null
0	Zencity 0, Puerto Madero, Argentina	-34.6184816	-58.3606454779653
0	Maipu 300, San Nicolas, Argentina	-34.6048521	-58.3766259
0	Av. Triunvirato 3300, Villa Urquiza, Argentina	-34.5739681	-58.4867315
0	Parana 900, Recoleta, Argentina	-34.59848	-58.3882754
0	Conesa 600, Colegiales, Argentina	-34.5754009	-58.4466399
0	Avenida Triunvirato 1b 3300, Villa Urquiza, Argentina	-34.57583	-58.484
0	Avda. San Juan 2300, San Cristobal, Argentina	-34.6233399	-58.3976329
0	Tucuman 2300, Once, Argentina	-34.6023589	-58.3995509
0	Angel Pacheco 3300, Villa Urquiza, Argentina	-34.5654809	-58.4903739
0	Conde 400, Colegiales, Argentina	-34.5793999	-58.4468029
0	Avenida Coronel Diaz 1500, Palermo, Argentina	-34.5931113	-58.4137111
0	Larrea 900, Palermo, Argentina	null	null
0	Av. Monroe 3600, Coghlan, Argentina	-34.5658114	-58.4720647
0	Diaz Velez 3800, Almagro, Argentina	-34.60862	-58.41992
0	Av. Belgrano 1200, Centro / Microcentro, Argentina	-31.4167	-64.18896
0	Av. Callao 1200, Barrio Norte, Argentina	-34.594901	-58.3932821
0	Jose Marmol 700, Caballito, Argentina	null	null
0	Libertador 4600, Palermo, Argentina	-34.5664094	-58.4322426
0	Mexico 1400, Congreso, Argentina	null	null
0	Humberto 1  Al 3100, E/ 24 De Noviembre Y Urquiza, Boedo, Argentina	null	null
0	Av. Las Heras Al 4000, Palermo, Argentina	-34.5818556	-58.4150774
0	Mexico 800, Monserrat, Argentina	-34.6155188	-58.3874788
0	El Salvador 3800, Palermo, Argentina	-34.5846174	-58.4338564
0	Ayacucho 500, Congreso, Argentina	null	null
0	Valentin Gomez 3400, Almagro, Argentina	-34.60475	-58.41653
0	Montes De Oca 1700, Barracas, Argentina	-34.6464551	-58.3728916
0	Avenida Rivadavia 2000, Congreso, Argentina	-33.18683	-60.4729
0	Pinzon 1500, Barracas, Argentina	-34.6370079	-58.3725079
0	Avenida Pedro De Mendoza 1700, Boca, Argentina	null	null
0	Zapiola 3000, Belgrano, Argentina	-34.56997	-58.4600198
0	Caboto 420, Boca, Argentina	-34.627686877551	-58.3603961163265
0	Avenida Doctor Honorio Pueyrredon 1000, Caballito, Argentina	-34.6091734	-58.4445707
0	Avenida Pueyrredon 800, Once, Argentina	-34.6009789	-58.4046649
0	Pueyrredon 800, Barrio Norte, Argentina	-27.4787599	-55.1105368
0	Bolulogne Sur Mer 600, Barrio Norte, Argentina	-34.5143	-58.56014
0	Avenida Carabobo 0, Parque Chacabuco, Argentina	-34.6397987	-58.4481059
0	Salguero Y Av. Figueroa Alcorta, Palermo Chico - Palermo, Argentina	null	null
0	Lambare 900, Villa Crespo, Argentina	null	null
0	Bartolome Mitre 4400, Caballito, Argentina	-24.78308	-65.41107
0	Rio De Janeiro 500, Caballito, Argentina	-34.6070586	-58.4305864
0	Conde 2500, Belgrano, Argentina	-34.5712483	-58.4620842
0	V.devoto, Villa Devoto, Argentina	-34.58934605	-58.5182836551815
0	Avenida Las Heras 2100, Recoleta, Argentina	-34.5891411	-58.3952857
0	Gascon 500, Villa Crespo, Argentina	null	null
0	M. T De Alvear 2000, Barrio Norte, Argentina	-32.94426	-60.65486
0	Av. Acoyte 500, Caballito, Argentina	-34.6129724	-58.4384259
0	Callao Av. 1900, Recoleta, Argentina	-34.588358	-58.3883463
0	Avenida Mosconi 3400, Villa Pueyrredon, Argentina	-38.0672136	-57.5663478
0	Ercilla 5400, Villa Luro, Argentina	-34.6418	-58.50402
0	Gomez 0, Parque Patricios, Argentina	-34.6367905	-58.3912133
0	Cordoba 2400, Balvanera, Argentina	-34.5988074	-58.4030886
0	Terrada 200, Flores, Argentina	-34.620757	-58.4725402
0	Santa Fe 2100, Recoleta, Argentina	-34.5957266	-58.397228
0	Chacabuco 500, San Telmo, Argentina	-34.6256254	-58.3750571
0	Concepcion Arenal 2400, Belgrano, Argentina	-28.26932	-58.12108
0	Av. Santa Fe 3900, Palermo, Argentina	-34.5837455	-58.4182382
0	Doblas 1700, Parque Chacabuco, Argentina	-34.6359869	-58.4272119
0	Av. Alvarez Thomas 1100, Villa Urquiza, Argentina	-34.5708204	-58.4841896
0	Tapalque 6800, Mataderos, Argentina	-34.6598529	-58.5079039
0	Jose Bonifacio 3400, Floresta, Argentina	-34.6364279	-58.4737029
0	Fray Cayetano Rodriguez 200, Flores, Argentina	-34.6271465	-58.4634441
0	Av. Pedro Goyena 1700, Caballito, Argentina	-34.6286239	-58.4523549
0	Naon 2400, Belgrano, Argentina	-31.42756	-62.08561
0	14 De Julio 1400, Villa Ortuzar, Argentina	-34.5767569	-58.4632479
0	General Jose Gervasio Artigas 1700, Villa General Mitre, Argentina	-34.6119019	-58.4739409
