	direccion	latitude	longitude
0	Del Carmen 700, Barrio Norte		
0	Avenida Segurola 1400, Velez Sarsfield		
0	Moreno 3200, Almagro		
0	Tucumán 900, Centro / Microcentro		
0	Belgrano, Avda. 2600, Almagro - Almagro		
0	Godoy Cruz 1500, Palermo - Palermo		
0	Charlone 600, Chacarita - Chacarita		
0	Terrero Al 500, Caballito		
0	Craig 800, Parque Chacabuco		
0	Goyena, Pedro, Avda. 1600, Caballito		
0	Tucuman 3000, Almagro		
0	Lambare 1000, Almagro		
0	Juncal 2800, Barrio Norte		
0	Lautaro 400, Flores		
0	Olazabal 5200, Villa Urquiza		
0	Pedro Sonza  Briano 100, Boca		
0	Corrientes, Avda. 2900, Balvanera		
0	Avenida Pedro De Mendoza 100, Boca		
0	Avenida Juan B Justo 3100, Villa Crespo		
0	Del Libertador Av. 2200, Palermo Chico - Palermo		
0	Corrientes 1600, San Nicolás		
0	Luis María Campos 0, Palermo Hollywood - Palermo		
0	Emilio Lamarca 200, Floresta		
0	Av. Cnel Diaz 1700, Palermo		
0	Caracas 4800, Villa Pueyrredón		
0	Baez, 600, Las Cañitas		
0	Altolaguirre 2100, Villa Urquiza		
0	Capdevila 2800, Villa Urquiza		
0	Larraya 2200, Mataderos		
0	Solis 600, Monserrat		
0	Avenida Velez Sarsfield 200, Parque Patricios		
0	La Pampa 4800, Villa Urquiza		
0	Moreno 2200, Balvanera		
0	Colombres 200  1ro A, Almagro		
0	Marcos Sastre 3100, Villa del Parque		
0	Pasaje Gonzalez Catan 4700, Villa Devoto		
0	Cabello 3300, Barrio Norte		
0	Bolivar 400, Monserrat		
0	Santa Fe Av. 2100, Barrio Norte		
0	Moldes 1100, Belgrano		
0	Juncal 1900, Barrio Norte		
0	Arenales 2000, Barrio Norte		
0	Pacheco De Melo, Jose 2500, Recoleta		
0	Sanchez De Bustamante 2100, Recoleta		
0	Pacheco De Melo 2800, Barrio Norte		
0	Ramon Freire 3200, Nuñez		
0	José Pascual Tamborini 2800, Nuñez		
0	Av. Del Libertador 400, Retiro		
0	Avenida Lastra 3800, Villa Devoto		
0	Mendoza 1700, Belgrano		
0	Boyacá 1100, Flores		
0	General Ramón Freire 2700, Belgrano		
0	Av Pueyrredón 1700, Barrio Norte		
0	O Higgins 2550, Belgrano		
0	Besares 3100, Saavedra		
0	Nazarre 3100, Villa del Parque		
0	Cuba 4100, Nuñez		
0	Av. Córdoba 3200, Recoleta		
0	Hortiguera 600, Caballito		
0	S. Ortíz 2300, Palermo		
0	Jaramillo 2300, Nuñez		
0	Gallo ., Balvanera		
0	Honduras Al 3800, Palermo		
0	Blanco Encalada 2700, Belgrano		
0	Entre Rios 1000, San Cristobal		
0	Combate De Los Pozos 900, San Cristobal		
0	Santiago Del Estero 900, Monserrat		
0	Virrey Cevallos 1200, Constitución		
0	Demaría 4400, Palermo		
0	Rincon 1100, San Cristobal		
0	Salguero 2100, Barrio Norte		
0	Azcuenaga 700, Once		
0	Corvalan 1100, Mataderos		
0	Piedras 1500, San Telmo		
0	Avenida Independencia 2000, Balvanera		
0	Avenidan Cabildo 100, Palermo		
0	Cullen 4900, Villa Urquiza		
0	México 4300, Almagro		
0	Av. Del Libertador 5200 (e/zabala Y T. Garcia), Belgrano		
0	Avda Directorio 3000, Flores		
0	Virrey Olaguer Y Feliu 3400, Belgrano		
0	Angel Justiniano Carranza 2200, Palermo Hollywood - Palermo		
0	Catamarca 1100, Balvanera		
0	O´higgins 2100, Belgrano		
0	Corrientes 3500, Almagro		
0	Sanchez De Bustamante 1183 1º C, Palermo		
0	Esmeralda 800, Centro / Microcentro		
0	Luis María Drago 300, Villa Crespo		
0	Castex 3300, Palermo		
0	Republica Arabe Siria 3000, Palermo Viejo - Palermo		
0	Cramer 2700, Belgrano		
0	J.b.justo 1100, Palermo Hollywood - Palermo		
0	Baigorria 3700, Villa del Parque		
0	Carlos Calvo 2800, Boedo		
0	Jose Maria Moreno 600, Caballito		
0	Ceretti 2100, Villa Pueyrredón		
0	Sanchez De Bustamante 1183 9º C, Palermo		
0	Lafinur 3000, Palermo Chico - Palermo		
0	Zapiola 4578 P.B C, Saavedra		
0	Avenida Pueyrredón 200, Once		
0	Av. Ricardo Balbín 2500, Belgrano		
0	Av Del Libertador 2300, Palermo Chico - Palermo		
0	Sarmiento 2700, Once		
0	Concordia 4200, Villa Devoto		
0	Rivadavia 10100, Villa Luro		
0	Libertador 3100, Palermo		
0	Zuviria 600, Parque Chacabuco		
0	Callao 1700, Barrio Norte		
0	Luis Viale 1000, Caballito		
0	Santa Fe, Av. 1900, Barrio Norte		
0	Santa Fe Av. 2900, Barrio Norte		
0	Loreto, Virrey 1800, Belgrano		
0	Cramer 2100, Belgrano		
0	Tres De Febrero 900, Belgrano		
0	Repetto Nicolás 1000, Caballito		
0	Chile 2500, San Cristobal		
0	Bartolomé Mitre 1200, San Nicolás		
0	Jose Bonifacio 4100, Velez Sarsfield		
0	Rivadavia Av. 1800, Nuñez		
0	Av. Belgrano 2700, Balvanera		
0	De Mayo, Av. 1400, Congreso		
0	Segui 3600, Palermo Chico - Palermo		
0	Coronel Diaz Y P.de Melo, Palermo		
0	Avda Libertador 4800, Belgrano		
0	Torrent Y Arismendi, Villa Ortuzar		
0	Boedo 400, Boedo		
0	Neuquén 2300, Caballito		
0	Pueyrredon, H. 800, Caballito		
0	Amenabar 3300, Nuñez		
0	Aime Paine 1200, Puerto Madero		
0	Avenida Carabobo 700, Flores		
0	Carrasco 800, Floresta		
0	Av. Dorrego 1950, Palermo		
0	Campos, Salles 1900, Nuñez		
0	San Nicolás 3500, Villa Devoto		
0	Maza 1900, Boedo		
0	Vuelta De Obligado 3700, Nuñez		
0	Rdo. De Escalda De San Martín 2700, Villa Santa Rita		
0	Libertador 2600 (cavia Y Salguero), Palermo		
0	Av Callao 2000, Recoleta		
0	Teodoro Garcia 2200, Palermo		
0	Avenida Rivadavia 2900, Balvanera		
0	Oroño, Nicasio 100, Caballito		
0	Avenida General Las Heras 2900, Barrio Norte		
0	Colombres 900, Almagro		
0	Avenida Doctor Honorio Pueyrredón 1500, Villa Crespo		
0	Av. Constituyentes 4300, Villa Pueyrredón		
0	Castex 3300, Recoleta		
0	Avenida Francisco Beiro 4900, Villa Devoto		
0	Bvard. Olleros 1800, Belgrano		
0	Billinghurst 2500, Barrio Norte		
0	Avenida Corrientes 1500, Tribunales		
0	Avenida Corrientes 4000, Almagro		
0	Malabia 200, Villa Crespo		
0	Las Heras, Av. 3000, Palermo		
0	11 De Septiembre 900, Las Cañitas		
0	Humberto Primo 500, San Telmo		
0	Rincón 1100, San Cristobal		
0	Lope De Vega 1200, Floresta		
0	Av. Nazca 5600, Villa Pueyrredón		
0	Aguero 1200, Palermo		
0	Concepción Arenal Al 2300, Belgrano		
0	Av. Scalabrini Ortiz 1400, Palermo Chico - Palermo		
0	Bartolomé Mitre 2000, Congreso		
0	Lautaro 300, Flores		
0	Palpa 3000, Colegiales		
0	Lavalle 1600, Tribunales		
0	Pueyrredon, Av. 2400, Recoleta		
0	Avenida Olazábal 5200, Villa Urquiza		
0	San Juan 2000, San Cristobal		
0	Avenida Lisandro De La Torre 500, Liniers		
0	Manzanares 2300, Nuñez		
0	Habana 4800, Villa Devoto		
0	Castillo 1100, Palermo Hollywood - Palermo		
0	Jean Juares ., Once		
0	San Jose 1000, Monserrat		
0	Fitz Roy 1200, Palermo		
0	Joaquin V Gonzalez 100, Floresta		
0	Uruguay 1200, Barrio Norte		
0	La Pampa 851 6º B, Belgrano		
0	Peron Juan D. Tte Gral. 3800, Almagro		
0	Corrientes Av. 4200, Almagro		
0	Alvarez Julian Dr. 100, Villa Crespo		
0	Gallardo Angel Av. 100, Parque Centenario		
0	Tres Arroyos 3200, Villa del Parque		
0	Jaures Jean 300, Abasto		
0	Chile 1700, Congreso		
0	Liniers Virrey 100, Almagro		
0	Billinghurst 900, Palermo		
0	Estado De Israel Av. 4700, Villa Crespo		
0	Tucuman 2700, Balvanera		
0	Estados Unidos 1500, San Nicolás		
0	Nogoyá 2400, Paternal		
0	Miralla 0, Villa Luro		
0	Av Dorrego 900, Palermo		
0	Av. Pte. Quintana 0, Recoleta		
0	Bulnes 1500 1500, Barrio Norte		
0	Arenal, Concepcion 2900, Palermo		
0	Cabrera, Jose Antonio 3500, Barrio Norte		
0	Coronel José Cabrera 3000, Palermo		
0	Gualeguaychú 1900, Villa Devoto		
0	Aguero 2000, Barrio Norte		
0	Charcas 3900, Palermo		
0	Hipolito Yrigoyen 2900, Once		
0	Alsina, Adolfo 1300, Congreso		
0	Pueyrredon, Av. 1500, Barrio Norte		
0	José Hernández O' Higgins, Belgrano		
0	Terrero 2600, Paternal		
0	Fitz Roy 1900, Palermo		
0	Avenida Córdoba 5100, Palermo Soho - Palermo		
0	Republica Arabe Siria 3200, Palermo		
0	Hipolito Yrigoyen 1300, Congreso		
0	Bulnes 1900, Palermo		
0	Isabel La Católica 100, Barracas		
0	Av Rivadavia 6000, Caballito		
0	Quito 4000, Caballito		
0	Martinez Victor 200, Caballito		
0	Mitre, Bartolome 1400, Balvanera		
0	Av. Las Heras 2600, Barrio Norte		
0	Pringles 1100, Palermo		
0	Condarco 1800, Villa Santa Rita		
0	Ruy Díaz De Guzmán 200, Barracas		
0	Don Bosco 4100, Almagro		
0	Bravo, Mario 800, Almagro		
0	Frias 200, Villa Crespo		
0	Aguirre 500, Villa Crespo		
0	Aguero 700, Abasto		
0	Avenida Santa Fe 3400, Palermo		
0	Eduardo Holmberg 2600, Coghlan		
0	Nogoya 3100, Villa del Parque		
0	Miro 400, Caballito		
0	Rivadavia 2800, Once		
0	General José Gervasio Artigas 2800, Villa del Parque		
0	Elcano 2900, Colegiales		
0	Anchorena 800, Recoleta		
0	Thames 2200, Palermo		
0	Av Montes De Oca 700, Barracas		
0	Dr. Pedro Ignacio Rivera 3400, Belgrano		
0	Castillo 1200 1 7, Chacarita		
0	Carlos Antonio López 2800, Villa Pueyrredón		
0	Matheu 800, San Cristobal		
0	Rivadavia, Av. 5400, Caballito		
0	Avda. Montes De Oca 400, Barracas		
0	Guatemala 4800, Palermo		
0	Medrano 1600, Palermo Hollywood - Palermo		
0	Marta Salotti 400, Puerto Madero		
0	Av. Luis M Campos 100, Palermo Hollywood - Palermo		
0	Mansilla 3500, Barrio Norte		
0	Peron 3900, Almagro		
0	Rep. De La India 2800, Palermo Chico - Palermo		
0	Castelli Y B. Mitre, Balvanera		
0	Av. Juan B. Alberdi 500, Caballito		
0	Suarez, Jose Leon Entre Patron Y Trenque Lauquen, Liniers		
0	Uriburu Y P. De Melo, Barrio Norte		
0	French 2200, Barrio Norte		
0	Av. Paseo Colón 900, San Telmo		
0	Arregui 1400, Monte Castro		
0	Margariños Cervantes 3000, Villa del Parque		
0	Mitre, Bartolome 2000, Balvanera		
0	Avenida Juan Bautista Alberdi 100, Caballito		
0	Paraguay 1200, Tribunales		
0	Machain 4100, Saavedra		
0	Paez 2800, Flores		
0	Presidente José Evaristo Uriburu 600, Once		
0	Manuela Pedraza 2300, Nuñez		
0	Avenida Rivadavia 6000, Flores		
0	Concordia 400, Floresta		
0	Juan Agustín Maza 0, Almagro		
0	Doctor Juan Felipe Aranguren 0, Caballito		
0	Av. Santa Fe 1600, Barrio Norte		
0	Coronel Ramón Falcón 2500, Flores		
0	Cordoba 5200, Palermo Soho - Palermo		
0	Triunvirato, Av. 3600, Villa Ortuzar		
0	Teodoro Vilardebo 2100, Villa del Parque		
0	San Luis 2800, Barrio Norte		
0	Pacheco 1900, Villa Urquiza		
0	Ravignani 1700, Palermo Hollywood - Palermo		
0	Avenida Donato Álvarez 0, Flores		
0	General José Gervasio Artigas 400, Flores		
0	Alvear, Marcelo T. De 2000, Recoleta		
0	Del Libertador, Av. 2200, Palermo Chico - Palermo		
0	Noyoya 4400, Monte Castro		
0	Zapiola 1000, Colegiales		
0	Elpidio González 4900, Monte Castro		
0	Chile 1800, Balvanera		
0	Aizpurua 3100, Villa Urquiza		
0	Medeyros 3400, Villa Urquiza		
0	Jaures, Jean 600, Abasto		
0	Avenida Segurola 1000, Floresta		
0	Avenida Presidente Figueroa Alcorta 3000, Palermo Chico - Palermo		
0	Junín 1300, Barrio Norte		
0	Iberá 1900, Nuñez		
0	Hipolito Irigoyen 1300, Congreso		
0	San José De Calasanz 200, Caballito		
0	Liniers Virrey 500, Almagro		
0	Larrea 1200, Recoleta		
0	Tomás Le Breton 4100, Coghlan		
0	Pueyrredon 800, Balvanera		
0	Avenida Corrientes 1600, San Nicolás		
0	Pinto 3200, Saavedra		
0	Av. Del Libertador 7300, Nuñez		
0	Larrazábal 200, Villa Luro		
0	Avenida Scalabrini Ortiz 1400, Palermo Soho - Palermo		
0	Avenida Rivadavia 8000, Floresta		
0	General Ramón Freire 3500, Nuñez		
0	Doctor Rómulo Naón 3800, Saavedra		
0	11 De Septiembre 3200, Nuñez		
0	Guarani 500 4D, Parque Patricios		
0	Sarmiento  Fragata 1600, Paternal		
0	Av La Plata 200, Caballito		
0	Av. Montes De Oca 1600, Barracas		
0	Bolivar 500, Monserrat		
0	Gelly Obes 2200, Palermo		
0	Avenida Almirante Brown 100, Barracas		
0	Darregueyra 2400, Palermo		
0	Avda. Belgrano 1600, Monserrat		
0	Montes De Oca 500, Barracas		
0	Falcon Ramon L. Cnel. 2300, Flores		
0	Juncal 3800, Palermo		
0	Conesa 1300, Colegiales		
0	Av. Lópe De Vega 1300, Villa Luro		
0	Av Federico Lacroze 2300, Belgrano		
0	Av. Jujy 1700, Parque Patricios		
0	Segui Entre Buschiazzo           Y Oro, Palermo		
0	Av Cordoba 700, San Nicolás		
0	Laferrere Gregorio De 1200, Caballito		
0	Aristobulo Del Valle 1700, Barracas		
0	Vuelta De Obligado 1500, Belgrano		
0	O Higgins 2200, Belgrano		
0	Garcia, Teodoro 2200, Belgrano		
0	Cordoba, Avda. 5500, Palermo		
0	Loreto, Virrey 2400, Belgrano		
0	General Guillermo Miller 3600, Saavedra		
0	Chacabuco 600, Monserrat		
0	Ecuador 1400, Recoleta		
0	Cardoso 100, Floresta		
0	Bravo, Mario 100, Almagro		
0	Aguero 800, Palermo		
0	Paso 500, Balvanera		
0	Reconquista 536-8, Centro / Microcentro		
0	Av Montes De Oca 1400, Barracas		
0	Echeverria 1600, Belgrano		
0	Constitucion 1500, Constitución		
0	Av Olazabal 5400, Villa Urquiza		
0	Virrey Del Pino 2700, Colegiales		
0	Ciudad De La Paz Entre Matienzo    Y Jorge Newbery, Palermo		
0	Avenida Gaona 3000, Flores		
0	San Martin 6900, Villa Devoto		
0	Pampa 800, Belgrano		
0	Murillo 600, Palermo Soho - Palermo		
0	Conesa 600, Colegiales		
0	Av. Belgrano 1200, Centro / Microcentro		
0	Valentín Gómez 3400, Almagro		
0	Bolulogne Sur Mer 600, Barrio Norte		
0	M. T De Alvear 2000, Barrio Norte		
0	Concepcion Arenal 2400, Belgrano		
0	General José Gervasio Artigas 1700, Villa General Mitre		
0	Pedro I Rivera 4700, Villa Urquiza		
0	Fray Luis Beltrán 200, Flores		
0	Arroyo 900, Recoleta		
0	Justo, Juan B. Avda. ., Floresta		
0	Anchorena, Dr. Tomas 500, Abasto		
0	Chivicoy 4300, Villa Devoto		
0	Av. Cerviño 4600, Palermo Chico - Palermo		
0	Gorriti 3500, Palermo		
0	Bulnes 2000, Palermo		
0	Av. Rivadavia 1100, Centro / Microcentro		
0	Av Del Libertador 2400, Palermo Chico - Palermo		
0	Peron Juan D. Tte Gral. 2200, Once		
0	Cazadores 1900, Belgrano		
0	Avenida Cerviño 3900, Palermo Hollywood - Palermo		
0	Borges 1800, Palermo Soho - Palermo		
0	Perdriel 100, San Cristobal		
0	Paseo Colon, Av. 1100, San Telmo		
0	Santos Dumont 2500, Belgrano		
0	Fraga 100, Colegiales		
0	Av. Warnes 600, Villa Crespo		
0	Av. Warnes 300, Villa Crespo		
0	Corrientes, Avda. 4200, Almagro		
0	Figueroa, Apolinario, Cnel. 100, Villa Crespo		
0	Mitre, Bartolome 2600, Once		
0	Velazco Juan Ramirez 300, Villa Crespo		
0	Boedo, Avda. 300, Boedo		
0	Frias, Eustoquio 400, Almagro		
0	Gaona, Avda. 2000, Caballito		
0	Araoz De Lamadrid 2500, Barrio Norte		
0	Blanco Encalada Y Melián, Belgrano		
0	Avenida Paseo Colon 1300, San Telmo		
0	Nogoya 4500, Villa Devoto		
0	Tacuarí 300, Monserrat		
0	Carlos Calvo 1200 4°, Monserrat		
0	Julián Álvarez 700, Villa Crespo		
0	Fernandez Moreno Baldomero 1100, Parque Chacabuco		
0	Cervantes 100, Villa Luro		
0	Emilio Castro 4900, Villa Luro		
0	Reconquista 500, Centro / Microcentro		
0	Moreno 500, San Telmo		
0	Av.forest 600, Colegiales		
0	Blanco Encalada Y Pacheco A., Villa Urquiza		
0	Av. Lope De Vega 2000, Villa Devoto		
0	Arredondo, Virrey 2400, Belgrano		
0	Mario Bravo 1100, Palermo Chico - Palermo		
0	Avenida San Juan 3400, Boedo		
0	Avenida Forest 1400, Belgrano		
0	Corrientes 4700, Almagro		
0	Joaquín V González 1600, Villa del Parque		
0	Del Libertador Av. 2100, Barrio Norte		
0	Pje Bravard 1100, Almagro		
0	Av Del Libertador 600, Recoleta		
0	Av Santa Fe 3800, Barrio Norte		
0	Eyle, Petrona 1500, Puerto Madero		
0	Guevara 300, Puerto Madero		
0	Av. Independencia 1200, Constitución		
0	F.d.roosevelt 2800, Belgrano		
0	Camacua 300, Flores		
0	Savio 400, Palermo		
0	Brandsen 1200, Barracas		
0	Yerbal 4600, Floresta		
0	Leopoldo Lugones 1500, Villa Urquiza		
0	Av Cabildo 2800, Nuñez		
0	Avenida Fernandez De La Cruz 800, Pompeya		
0	Curapaligüe 100, Flores		
0	Remedios Escalada De San Martín 700, Villa Crespo		
0	Combatientes De Malvinas 3100, Villa Urquiza		
0	Av. Pte Quintana 0, Recoleta		
0	Echeverría 1300, Belgrano		
0	Ramon Falcon 2000, Flores		
0	Llavallol 2500, Villa del Parque		
0	Bilbao 2000, Flores		
0	Ciudad De La Paz 3500, Nuñez		
0	Pedro Rivera 5000, Villa Urquiza		
0	Neuquen 700, Caballito		
0	Juan Carlos Gómez 0, Parque Patricios		
0	Arregui 6300, Versalles		
0	Anchorena 1700, Barrio Norte		
0	Pueyrredón 1100, Barrio Norte		
0	Avenida Escalada 4500, Villa Lugano		
0	Ciudad De La Paz 117, Palermo - En Construccion - Palermo Hollywood - Palermo		
0	Lacroze 2200, Belgrano		
0	Franklin Roosevelt 5600, Villa Urquiza		
0	Av. Belgrano 3300, Almagro		
0	Avellaneda 800, Caballito		
0	Estomba 4100, Saavedra		
0	La Pampa 851 4º B, Belgrano		
0	Avenida Chorroarin 1300, Villa Ortuzar		
0	La Pampa 851 2º A, Belgrano		
0	Avenida Regimiento De Patricios 1000, Barracas		
0	Yatay 200, Almagro		
0	Palos 600, Boca		
0	Asunciòn 3400, Villa Devoto		
0	11 De Septiembre Al 2700, Belgrano		
0	Alsina Adolfo 1900, Balvanera		
0	Viamonte 1600, San Nicolás		
0	Eva Peron 1800, Flores		
0	Av Coronel Diaz 2600, Palermo		
0	Tucumán 2000, Balvanera		
0	Av. Gral. Indalesio Chenaut 1700, Las Cañitas		
0	Mosconi Av 3300, Villa Devoto		
0	Almirante Juan Francisco Seguí 300, Caballito		
0	San Luis 2900, Balvanera		
0	Pinzon 1400, Barracas		
0	Av Jose M Moreno 1900, Parque Chacabuco		
0	Avenida Directorio 3900, Flores		
0	Av. Las Heras 3500, Palermo		
0	Francisco Acuña De Figueroa 800, Almagro		
0	General Álvarez Condarco 4000, Villa Pueyrredón		
0	Estados Unidos 2000, San Cristobal		
0	Carlos Pellegrini 1300, Recoleta		
0	Av. Corrientes 2700, Once		
0	Vidal 1800, Belgrano		
0	Av. Cabildo 400, Colegiales		
0	Dr. Luis Belaustegui 1800, Caballito		
0	Rawson 200 1 C, Almagro		
0	Arenales 2100, Recoleta		
0	Pinto 3400, Nuñez		
0	Av. Santa Fe 4953/63/7, Palermo		
0	Av Del Libertador 1700, Palermo Chico - Palermo		
0	Goyena Pedro Av. 1200, Caballito		
0	Av. Acoyte 1500, Villa Crespo		
0	Salguero 1800, Palermo		
0	Bacacay Entre Rojas Y Nicolas Repetto, Caballito		
0	Pedro I Rivera 4500, Villa Urquiza		
0	Juncal 1100, Recoleta		
0	Fray Justo Santamaría De Oro 2100, Barrio Norte		
0	Belgrano, Avda. 1800, Balvanera		
0	Triunvirato, Av. 3800, Villa Urquiza		
0	Cordoba, Avda. 1800, Recoleta		
0	Gallo Y Sanchez De Soler 3335, Palermo		
0	Juncal 1300, Retiro		
0	Pedro Goyena 0, Caballito		
0	Freire 3200, Nuñez		
0	Rivadavia Av. 3200, Once		
0	3 De Febrero 2900, Belgrano		
0	Vilela 2600, Nuñez		
0	Potosi 4400, Parque Centenario		
0	Depto Nogoyá 4000, Villa Devoto		
0	Avenida Lope De Vega 2400, Villa Devoto		
0	Arenales 1000, Barrio Norte		
0	Holmberg 2600, Belgrano		
0	Olga Cossettini 100, Puerto Madero		
0	Borges 2100, Palermo		
0	Venezuela 1500, Balvanera		
0	Av San Juan 2200, San Cristobal		
0	Santo Domingo 3800, Parque Patricios		
0	Ramón L. Falcón 6600, Liniers		
0	Av. Las Heras 3000, Barrio Norte		
0	Lacarra 100, Floresta		
0	Ortiz De Ocampo 2600, Palermo Chico - Palermo		
0	Acoyte 700, Parque Centenario		
0	Independencia 2700, Balvanera		
0	Acuña De Figeroa 1332 1º Piso C  Bloque Jardin, Palermo Viejo - Palermo		
0	Pueyrredon, Av. 200, Balvanera		
0	3 De Febrero al 700, Belgrano		
0	Av Del Libertador 4600, Belgrano		
0	Llavallol 5500, Villa Devoto		
0	Av. Beiró 3900, Villa del Parque		
0	Ricardo Gutiérrez 3100, Villa del Parque		
0	Av. San Isidro 4100, Nuñez		
0	Avenida Juan B Justo 5400, Flores		
0	Alberdi, Juan B. 2200, Flores		
0	Aranguren, Juan F., Dr. 3600, Flores		
0	Forest, Avda. 600, Colegiales		
0	Gascón 600, Parque Centenario		
0	Jean Jaures 0, Once		
0	Avenida Saenz 1100, Pompeya		
0	Doctor Luis Pasteur 400, Balvanera		
0	Republica Arabe Siria 2900, Palermo		
0	Juan Gregorio Lemos 200, Chacarita		
0	Av. Diaz Velez 3900, Almagro		
0	Gaona Av. 1800, Caballito		
0	Av. Cordoba 2900, Barrio Norte		
0	Bonifacio 600, Caballito		
0	Avenida Santa Fe 2800, Palermo		
0	Avenida Triunvirato 3200, Villa Urquiza		
0	Avenida Caseros 2600, Parque Patricios		
0	Vilela 2200, Saavedra		
0	Cordoba, Avda. 5400, Palermo Hollywood - Palermo		
0	Avenida Directorio 2900, Flores		
0	Bustamante 2100, Barrio Norte		
0	José Antonio Cabrera 5600, Palermo		
0	Av Chenaut 1800, Las Cañitas		
0	Roosevelt, Franklin 1500, Nuñez		
0	Jorge Newbey 3800, Colegiales		
0	Moldes 3000, Belgrano		
0	Corrientes Av. 4900, Villa Crespo		
0	Av Rivadavia 5500, Caballito		
0	Franklin Roosevelt 3400, Belgrano		
0	Terrero 500, Flores		
0	Sarmiento 1250, Centro / Microcentro		
0	Roosvelt 1900, Belgrano		
0	Ayacucho 1700, Barrio Norte		
0	Av. Córdoba 3550, Palermo		
0	José Ignacio Gorriti 5000, Palermo Soho - Palermo		
0	Gallo 500, Almagro		
0	Av Santa Fe 1800, Recoleta		
0	Acoyte 700, Caballito		
0	Av Congreso 2500, Belgrano		
0	Av. Díaz Velez 3800, Almagro		
0	Wenscelao Villafañe 1600, Barracas		
0	Franklin Roosevelt 3200, Coghlan		
0	Marcelo T. De Alvear 400, Retiro		
0	Avda. Chiclana 3200, Parque Patricios		
0	Virrey Loreto 2000, Belgrano		
0	Rodriguez, Manuel 1200, Villa Crespo		
0	Parera Guido, Recoleta		
0	Benjamín Matienzo 1600, Belgrano		
0	Ramon Falcon 6000, Villa Luro		
0	Curapaligue 190, Caballito		
0	Hipolito Yrigoyen 2000, Congreso		
0	Directorio Av. 900, Caballito		
0	General Eustaquio Frías 400, Almagro		
0	Rivadavia Av. 6600, Flores		
0	Av. Libertador 1700, Palermo		
0	Alberti 1700, San Cristobal		
0	Sanchez De Bustamente 1000, Palermo		
0	Juan Agustín García 2900, Villa del Parque		
0	Belgrano, Avda. 2900, Balvanera		
0	Mt Alvear 1300, Barrio Norte		
0	Corrientes Av. 5000, Parque Centenario		
0	Pueyrredon Av. 1700, Barrio Norte		
0	Gomez Valentin 3800, Almagro		
0	Tucuman 2200, Once		
0	Quintana Manuel Pres. Av 200, Recoleta		
0	Avenida Juan Bautista Alberdi 2300, Flores		
0	Loreto, Virrey 1500, Belgrano		
0	Cervantes 1900, Monte Castro		
0	Pueyrredon, Av. 700, Barrio Norte		
0	Rodriguez Peña 1800, Barrio Norte		
0	Anchorena 1900, Recoleta		
0	Av. Montes De Oca 1100, Barracas		
0	Boyaca, Avda. 200, Flores		
0	Rafaela 4900, Villa Luro		
0	Av. Asamblea 1200, Parque Chacabuco		
0	Marechal Leopoldo 900, Parque Centenario		
0	Llavallol 4500, Villa Devoto		
0	Balbin, Ricardo 3500, Saavedra		
0	Venezuela 4200, Almagro		
0	Moldes 2900, Nuñez		
0	Santander 1600, Caballito		
0	Aguero 1600 (av. Sta Fe), Barrio Norte		
0	Hipólito Yrigoyen 1400, Congreso		
0	Doctor Juan Felipe Aranguren 300, Caballito		
0	Anchorena 200, Abasto		
0	Rivadavia 764/78, San Nicolás		
0	Juan Domingo Perón 3700, Almagro		
0	Paraguay 5300, Palermo Soho - Palermo		
0	Marcelo T. De Alvear 800, Retiro		
0	Bonifacio, Jose 2700, Flores		
0	Del Libertador Av. 2300, Palermo		
0	Ecuador 1300 1300, Barrio Norte		
0	Suipacha 800, Centro / Microcentro		
0	Sanchez De Bustamante 1183 3º A, Palermo		
